amenity,name,lat,lon
bar,Парашют,59.9228327,30.3187729
restaurant,Рим,59.9260776,30.313533
police,,59.8849448,29.9051701
toilets,,59.878133,29.8757441
fuel,,59.8693354,29.9714142
car_wash,,59.8692496,29.9715955
car_wash,,59.8705744,29.9722215
fuel,,59.8705175,29.9723815
library,Центральная городская детская библиотека имени А. С. Пушкина,59.9334161,30.3110484
fuel,,59.7449039,29.621323
pharmacy,Первая помощь,59.9293411,30.414803
pharmacy,,59.9269835,30.4142304
pharmacy,Озерки,59.9273161,30.4138723
waste_disposal,,59.9547988,30.2984587
waste_disposal,,59.9567319,30.3033787
parking,,59.9338745,30.4400316
fast_food,Carl's Junior,59.8637767,30.4035104
pharmacy,Первая помощь,59.8785431,30.267582
car_wash,,59.9254735,30.4309246
dentist,Меди,59.9292759,30.4144771
bank,Сбербанк,59.9296323,30.410942
restaurant,Кавказ,59.9282871,30.4064992
car_wash,5 минут,59.9268476,30.4024684
cafe,,59.9294903,30.4107178
bank,Санкт-Петербург,60.0967373,29.9745935
cinema,Курортный,60.0938784,29.9729091
waste_disposal,,60.2418028,29.6813851
waste_disposal,,59.853613,30.3884541
pub,O'Brien's,60.0231846,30.3772081
waste_disposal,,59.8288695,30.1553402
telephone,Телеграф,59.8290641,30.1567114
bar,Гарькуша,59.8328759,30.1483719
post_box,,59.8289918,30.1570488
cafe,Buona Cucina,59.8522938,30.2567395
hospital,Противотуберкулезный диспансер №11,60.0270919,30.323444
pharmacy,,59.9490063,30.4151511
restaurant,Мюнхель,60.0247417,30.2382911
pharmacy,Горздрав,59.7386556,30.5606386
doctors,Кожно-венерологический диспансер №8,59.9339735,30.4062835
pub,Толстый фраер,59.9596727,30.3165208
pub,Толстый фраер,59.9335634,30.3283674
pharmacy,Новая аптека,59.8276836,30.3993302
pharmacy,Аптека №211,59.8286366,30.3993063
cafe,Венера,59.8282072,30.3986067
pharmacy,Фармакор,59.8290341,30.3995007
waste_disposal,,59.9546831,30.3056839
waste_disposal,,59.9562166,30.3055444
cinema,Киностар,59.8960269,30.5174102
cafe,Айс-Град,59.88379,30.4382077
pub,Толстый фраер,60.0140629,30.2637489
post_box,,60.0145322,30.2587696
parking,,59.944608,30.4104497
parking,,59.9406269,30.4140059
pharmacy,Фармакор,60.0224721,30.2435087
cafe,Телега,60.0226947,30.2514053
pub,KwakInn,59.9230492,30.3359236
pub,Толстый фраер,59.9381203,30.347735
restaurant,Maximilian Brauhaus,59.9896845,30.2046856
cafe,Гранд-Кафе,59.8395003,30.2987932
bank,Санкт-Петербург,59.8394078,30.2993828
car_wash,,59.8396238,30.2990941
police,МРЭО № 3 Обособленное Подразделение,59.8395416,30.299394
fuel,Газпромнефть,59.8980445,30.4454425
waste_disposal,,60.0983198,30.2217891
library,Библиотека-филиал №2 «Юбилейная» ЦБС Московского района,59.8412964,30.3262722
bench,,59.8449354,30.3347577
pharmacy,Петербургские аптеки,59.9428294,30.345569
pharmacy,Доктор,59.9459225,30.3484833
pharmacy,Радуга,59.9427008,30.3478653
restaurant,Прага,59.9905426,30.260156
cafe,Таверна,59.9880597,29.7692344
cafe,Take five,60.01847,30.2482459
fuel,,59.8660948,30.2440353
sauna,банный комплекс,59.92396,30.4145098
post_office,Отделение связи №198184,59.9028426,30.2206184
cafe,Кофе Хауз,59.9281738,30.3157681
bank,ВТБ24,59.925099,30.3804859
doctors,,59.9666072,30.4807242
vending_machine,,59.9671927,30.4758288
waste_disposal,,59.9490551,30.3058698
waste_disposal,,59.9499333,30.3040538
pharmacy,,59.8993342,30.2161481
waste_disposal,,59.8451348,30.3345261
waste_disposal,,59.872737,30.2708115
parking,,59.9139488,30.2757981
atm,ВТБ24,59.8475102,30.3210086
atm,Банк Санкт-Петербург,59.8459093,30.3210947
parking,,60.0253237,29.67161
drinking_water,,60.1281413,29.9582312
cafe,Фартук,59.9290366,30.3437058
cafe,Идеальная Чашка,59.9568022,30.3190637
restaurant,Хванчкара,59.9266683,30.3441045
restaurant,Ели-Пили,59.9524487,30.4775349
fast_food,KFC,59.8523086,30.2680832
bar,,60.0165436,30.2544787
pharmacy,Невис,59.955507,30.4893972
fast_food,Subway,60.0912446,30.3797322
waste_disposal,,59.9552144,30.2934939
bar,,59.9554046,30.4892375
waste_disposal,,59.9673976,30.3035713
car_wash,,60.0743813,30.2756765
ferry_terminal,Зимняя пристань,59.9850564,29.7707995
waste_disposal,,59.5704347,30.0642407
bank,Сбербанк,59.5692312,30.0674783
school,Школа-интернат № 424,59.9931856,29.7515116
fast_food,Хесбургер,59.9272752,30.3172718
waste_disposal,,59.9544844,30.2975644
waste_disposal,,59.956098,30.3325043
waste_disposal,,59.9566298,30.328481
waste_disposal,,59.9578491,30.3311203
waste_disposal,,59.9552381,30.3269491
cafe,The wall bar,59.9608607,30.3067921
pub,Репин,59.9626114,30.3087865
waste_disposal,,59.9700321,30.3913603
pharmacy,Первая помощь,59.9706002,30.3897471
pharmacy,Радуга,59.9729781,30.388309
police,,59.9663808,30.3823246
waste_disposal,,59.9644183,30.3112322
waste_disposal,,59.9626486,30.3121035
waste_disposal,,59.96167,30.3269645
waste_disposal,,59.962143,30.3238948
waste_disposal,,59.9632963,30.322669
waste_disposal,,59.9405829,30.2409065
cafe,Синнабон,59.9676313,30.3143051
pharmacy,Радуга,59.9616386,30.2923027
waste_disposal,,59.9504532,30.3028969
waste_disposal,,59.9507401,30.2977156
car_wash,,59.7526487,30.6078607
telephone,,59.7457055,29.7343445
telephone,,59.7428193,29.7417545
waste_disposal,,59.7491273,29.7354542
telephone,,59.9660388,30.3121571
telephone,,59.9661999,30.3126828
waste_disposal,,60.221302,30.5544635
fountain,,59.9623455,30.3090435
waste_disposal,,59.9589825,30.3027283
waste_disposal,,59.9238238,30.4489305
restaurant,RED,59.9616165,30.3064656
waste_disposal,,59.9792663,30.3020122
waste_disposal,,59.9684968,30.3064968
waste_disposal,,59.9682827,30.3059041
fast_food,Шаверма,59.9329804,30.3482103
toilets,,59.8806299,29.9043275
compressed_air,,59.9407809,30.5033825
parking,,59.987089,30.4433295
toilets,,60.0091855,30.3695926
cafe,Пироговый дворик,60.0096197,30.3693472
bank,Магазин 24 часа,60.0095035,30.3700838
restaurant,Столовая,60.0071999,30.377142
pub,Билл Хук,59.8584941,30.2481551
waste_disposal,,59.9642663,30.2948779
waste_disposal,,59.9318774,30.2442909
bank,Сбербанк,59.9243233,30.3071925
waste_disposal,,60.23086,30.5676317
restaurant,Васаби,59.851202,30.24987
car_wash,,60.0114446,30.6652413
car_wash,,59.9943551,30.6572045
pub,,59.8773571,30.9868011
cinema,,59.8752103,30.9823718
waste_disposal,,59.9575254,30.2955611
pharmacy,Здоровье,59.8402337,30.4925222
waste_disposal,,59.9651224,30.2856862
waste_disposal,,59.9623789,30.2914734
waste_disposal,,59.9611175,30.2883431
waste_disposal,,59.9595268,30.2976656
ferry_terminal,,59.9279923,29.7806298
waste_disposal,,59.8873417,29.8623535
waste_disposal,,59.888633,29.8631727
waste_disposal,,59.8896002,29.8638873
police,Пост ДПС,59.8090997,30.1672107
police,Пост ДПС,59.8089557,30.1678991
fast_food,,59.8897869,30.2792329
restaurant,Canolli,59.8891841,30.2783316
police,,59.8945875,30.2800268
waste_disposal,,59.9587853,30.3438752
waste_disposal,,59.9609854,30.3432141
waste_disposal,,59.8915837,30.4229492
police,Отдел полиции №70 ГУВД Санкт-Петербурга и Ленинградской области,59.912463,30.4993687
police,Отдел полиции №23 ГУВД Санкт-Петербурга и Ленинградской области,59.9126542,30.4991844
ferry_terminal,ракета в петергоф,59.9420549,30.3140462
pharmacy,Фармакор,59.8275787,30.2231662
waste_disposal,,59.8263566,30.2123692
waste_disposal,,59.8268967,30.214674
cafe,Чайная ложка,59.9259851,30.3164358
restaurant,Евразия,59.9238364,30.3104247
waste_disposal,,59.8854118,30.3208531
atm,,59.9278847,30.4034923
atm,,59.9289593,30.4118076
bank,,59.9304122,30.4335243
toilets,,59.9299075,30.4347464
atm,,59.9308673,30.4321025
atm,,59.9301808,30.4342431
fast_food,Картошка,59.930396,30.4316038
toilets,,59.9304369,30.4313715
pharmacy,,59.9303261,30.4338246
parking,,59.9301994,30.4329854
restaurant,,59.9298786,30.415218
restaurant,,59.9286348,30.4091135
restaurant,Баку,59.9358501,30.336173
bar,Cocabar,59.9351958,30.3352888
cafe,Mini,59.9350935,30.3357765
bar,Бегемот,59.9352252,30.3358441
fast_food,Теремок,59.8316596,30.5046903
bank,Санкт-Петербург,59.8322177,30.5054052
restaurant,Pizza Ollis,59.8324421,30.5063395
casino,Лотерейный клуб,59.8331606,30.506643
pharmacy,Лекрус,59.8277859,30.2169568
waste_disposal,,59.8269398,30.2255955
toilets,,59.8794888,30.2615585
library,Рыбацкая библиотека,59.83905,30.4996561
restaurant,СольФаСоль,59.913343,30.4750886
toilets,,59.9546411,30.3570393
toilets,,59.9554514,30.357045
pharmacy,,59.8357998,30.3509324
post_office,Кузьмоловский 188663,60.1090792,30.4955377
restaurant,Вечер,60.1094642,30.4939083
waste_basket,,59.9030977,30.4638648
waste_disposal,,59.9043836,30.4582858
waste_disposal,,59.9051529,30.4584682
police,Участковый пункт №5,59.8284453,30.1570809
pharmacy,Первая Помощь,59.85099,30.2072392
atm,,59.8338339,30.4205653
atm,,59.8335892,30.414345
atm,,59.8330056,30.4149257
bank,Сбербанк,59.7237545,30.4272875
pharmacy,ЛекОптТорг,59.724409,30.4278554
bench,,59.7230369,30.4285013
cafe,ДЮК,59.7213947,30.428819
cafe,Улыбка,59.7220899,30.4272722
pharmacy,Пушкинская аптека,59.7233077,30.4267048
bench,,59.7227953,30.428616
dentist,UNIDENT,59.7242371,30.4279586
veterinary,Ветаптека,59.7232411,30.4266619
telephone,,59.7238933,30.4277083
pharmacy,,59.7259239,30.4270572
waste_disposal,,59.9718839,30.9349198
waste_disposal,,59.9377121,30.9650626
restaurant,Старый Тбилиси,59.9321121,30.2403963
driving_school,Автошкола «Зеркало»,59.9330707,30.2393597
waste_disposal,,59.9328072,30.2409419
veterinary,Синий крест,59.9334107,30.238481
waste_disposal,,59.9327748,30.2370569
bank,Сбербанк,59.9320281,30.2413082
library,Библиотека №4,59.9327955,30.2394883
waste_disposal,,59.9302259,30.2384491
pharmacy,Лека-фарм,59.931096,30.2403504
community_centre,ПМК «Маяк-олимпикс»,59.9299914,30.2388518
waste_disposal,,59.9311702,30.2400604
waste_disposal,,59.9306372,30.2417052
college,СПб государственная академия театрального искусства,59.931189,30.2385561
community_centre,ПМК «Центр туристской подготовки»,59.9309957,30.2379548
college,International Academy,59.9306333,30.2427505
bench,,59.9301154,30.2382738
community_centre,ПМК «Планета»,59.929901,30.2382254
doctors,Косметологическая поликлиника,59.930581,30.243633
cafe,Диана,59.9309604,30.2404055
cafe,Кабанчик,59.9306022,30.2411061
bank,Банк Александровский,59.9306415,30.2403654
police,ДПС,59.8308487,30.2547934
doctors,Анализ крови,59.9289294,30.2409123
restaurant,Золотая панда,59.9279384,30.2419498
waste_disposal,,59.9280092,30.2417598
cafe,Ганджина,59.928717,30.2403569
atm,,59.9277822,30.2420229
police,Пост ДПС,59.8210426,30.416599
police,ДПС,59.8869837,30.5042529
college,Юридический институт,59.928314,30.2425701
police,Участковый пункт милиции №9,59.9286767,30.2448111
pharmacy,,59.5720146,30.1258821
cafe,Колибри,59.5709809,30.1263659
restaurant,Грин Холл,59.5720869,30.1253896
waste_disposal,,59.9298684,30.2452103
pharmacy,,59.8490189,30.3174595
atm,Сбербанк,59.7474406,30.4973318
waste_disposal,,59.7477062,30.5900154
cafe,Bona Capona,59.7226443,30.4132662
bank,Сбербанк,59.7341667,30.5825184
waste_disposal,,59.9634616,30.3313583
waste_disposal,,59.6276056,30.7721832
atm,,59.719585,30.4135361
restaurant,Мама Рома,59.9884977,30.2017883
cafe,Гранд Кафе Поместье,59.7185977,30.4070406
fast_food,KFC,60.0378528,30.3207297
fast_food,Subway,59.9364333,30.3151765
post_office,Пушкин 1,59.717441,30.4061223
pharmacy,Фармакор,59.7174611,30.4056157
cafe,У Густерина,59.7171418,30.4051356
kindergarten,Детский сад №73 «Василёк»,59.9313961,30.2424758
cafe,Квартирка,59.9421173,30.2801347
cafe,Gilavar,59.9125596,30.3462703
waste_disposal,,60.0814439,30.25858
cafe,Флора,59.7195241,30.4088015
restaurant,Хлебниковъ,59.7194793,30.4087464
restaurant,Белый Кролик,59.7188862,30.4095062
nightclub,D&D,59.7191194,30.4090367
cafe,Кофе-Хаус,59.9470484,30.3597623
fast_food,Hesburger,59.9475302,30.3597568
post_box,,59.7188279,30.4078917
social_facility,Лига жизненной помощи людям с проблемами развития,59.9301538,30.2448745
cafe,Суши-бар «Ки-До»,59.9292358,30.2476682
community_centre,ПМК «Фонарик»,59.9302355,30.2464874
doctors,Судебно-психиатрическая экспертиза,59.9310067,30.2470787
cafe,Магазин пирогов,59.9306288,30.2462723
community_centre,Центр детского творчества «Изюминка»,59.9296669,30.2458935
post_box,,59.9312288,30.2459384
bench,,59.9301633,30.2465223
embassy,Консульство Республики Сейшельские Острова,59.9328229,30.2480228
cafe,Клио,59.9304705,30.2449972
kindergarten,Частный детский сад «Изюминка»,59.9290818,30.246383
social_facility,Центр социальной реабилитации детей и подростков с ограниченными возможностями,59.9312289,30.2485647
waste_disposal,,59.9313076,30.2464826
waste_disposal,,59.9329777,30.2464626
drinking_water,,59.9164814,30.8419216
waste_disposal,,59.9334235,30.2491505
mortuary,,59.9310323,30.2498983
cafe,Старый двор,59.9335159,30.25414
cafe,Алекс,59.9332323,30.2530314
nightclub,Данс-холл «Анна»,59.9335395,30.2539326
library,,59.933448,30.252259
theatre,Домино,59.933617,30.2542495
waste_disposal,,59.9318485,30.2508856
exchange,Биржа Санкт-Петербург,59.9331459,30.2569726
bar,Бильярд-клуб «Гавань»,59.9339558,30.2557912
pharmacy,Первая Помощь,59.9315614,30.2506156
waste_disposal,,59.9339154,30.2533408
place_of_worship,Церковь Рождества Пресвятой Богородицы,59.7154436,30.4125375
clock,,59.7158391,30.4136977
restaurant,Солнечная Долина,59.8144287,30.5645552
cinema,Авангард,59.7181668,30.411718
waste_disposal,,59.9633199,30.4333135
cafe,На дне,59.7156906,30.4086969
restaurant,Хуан Гун,59.7157989,30.4088453
pharmacy,Фармакор,59.7160164,30.4100955
bench,,59.9311056,30.2563366
nightclub,Jambala,59.9299614,30.2543689
social_facility,Дом престарелых,59.9294647,30.2530675
waste_disposal,,59.9297481,30.2531733
bench,,59.931464,30.2575482
waste_disposal,,59.9301272,30.2571228
bench,,59.9310579,30.2561588
bench,,59.9314081,30.2573745
pub,Patrick Pub,59.9317266,30.2582705
bank,ВТБ Северо-запад,59.9308378,30.255473
cafe,Долина,59.9300398,30.2526043
pharmacy,Горные вершины,59.8142103,30.5642137
pharmacy,,59.8154808,30.5745341
cafe,Форум,59.8112572,30.5692703
post_office,Почта,59.8084622,30.5759157
school,Liden & Denz - Language School,59.9376489,30.3371358
bank,Балтийский Банк,60.0066164,30.2567788
bank,Сбербанк,60.0177509,30.23843
clock,,59.9273638,30.3383105
restaurant,Васаби,60.0505105,30.3489304
bank,Банк Москвы,59.9192019,30.3537045
cafe,Кемер,59.9268472,30.3289883
police,,59.9272271,30.3281029
cafe,Кунак,59.9270824,30.3243779
pharmacy,Петербургские аптеки,59.9286402,30.3227524
fast_food,Столовая Ложка,59.9326823,30.315511
